192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /SilverStream/Meta/Tables/?access-mode=text HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /cgi-bin/shopper.cgi?newpage=../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /scripts/shopper.cgi?newpage=../../../../../../etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET //etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /digi-news/admin.php?action=config HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /cgi-bin/empower?DB=whateverwhatever HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /scripts/empower?DB=whateverwhatever HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:23 +0800] "GET /nosuchfile.php/123 HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /cgi-bin/htsearch?config=foofighter&restrict=&exclude=&method=and&format=builtin-long&sort=score&words= HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /plugins/editors/tinymce/jscripts/tiny_mce/plugins/tinybrowser/upload.php?type=file&folder= HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /index.php HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /soapdocs/webapps/soap/WEB-INF/config/soapConfig.xml HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /oprocmgr-status HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:24 +0800] "GET /https-admserv/bin/index HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:25 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:25 +0800] "GET /xsql/lib/XSQLConfig.xml HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:25 +0800] "GET /servlet/oracle.xml.xsql.XSQLServlet/xsql/lib/XSQLConfig.xml HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:25 +0800] "GET /soapdocs/webapps/soap/WEB-INF/config/soapConfig.xml HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:25 +0800] "POST /wordpress/wp-content/plugins/foxypress/uploadify/uploadify.php HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /cgi-bin/htgrep/file=index.html&hdr=/etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /scripts/htgrep/file=index.html&hdr=/etc/passwd HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET / HTTP/1.1" 200 51
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "POST /phpBB/admin/admin_styles.php?mode=addnew HTTP/1.0" 200 86
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "POST /CFIDE/adminapi/administrator.cfc HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /CFIDE/componentutils/cfcexplorer.cfc?method=getcfcinhtml&name=CFIDE.adminapi.administrator&path=../../../license.txt HTTP/1.1" 200 97
192.168.202.1 - - [19/Jul/2014:03:27:26 +0800] "GET /usage/ HTTP/1.1" 200 97
